epoch,accuracy,auc,loss,lr,val_accuracy,val_auc,val_loss
21,0.9682299494743347,0.6244035363197327,0.5892378091812134,0.001,0.9759036302566528,0.3016975224018097,0.5755561590194702
22,0.9833585619926453,0.8555725812911987,0.5627371072769165,0.001,0.9759036302566528,0.3163580298423767,0.5556721091270447
23,0.9848713874816895,0.8706544041633606,0.5438389778137207,0.001,0.9759036302566528,0.29783952236175537,0.5366246104240417
24,0.9788199663162231,0.711230456829071,0.5326513051986694,0.001,0.9759036302566528,0.28009259700775146,0.5226101279258728
25,0.9818456768989563,0.7373892664909363,0.5148653984069824,0.001,0.9759036302566528,0.2916666865348816,0.5096822381019592
26,0.9848713874816895,0.6993865370750427,0.5002498030662537,0.001,0.9759036302566528,0.3479938209056854,0.49287569522857666
27,0.9863842725753784,0.8634117841720581,0.47902828454971313,0.001,0.9759036302566528,0.32870370149612427,0.4763666093349457
28,0.9818456768989563,0.8910191059112549,0.46506786346435547,0.001,0.9759036302566528,0.30787038803100586,0.4612906575202942
29,0.9818456768989563,0.8014655113220215,0.4502338171005249,0.001,0.9759036302566528,0.19367283582687378,0.4464917480945587
30,0.9848713874816895,0.7200068235397339,0.4342067241668701,0.001,0.9759036302566528,0.3024691343307495,0.43138810992240906
31,0.9833585619926453,0.7315099239349365,0.4206843674182892,0.001,0.9759036302566528,0.31404322385787964,0.4158692955970764
32,0.9878970980644226,0.9074642658233643,0.4021291434764862,0.001,0.9759036302566528,0.3649691343307495,0.4024518132209778
33,0.9848713874816895,0.7993353605270386,0.3918410539627075,0.001,0.9759036302566528,0.2608024775981903,0.3909638226032257
34,0.9818456768989563,0.8908486366271973,0.3773976266384125,0.001,0.9759036302566528,0.22839507460594177,0.37913087010383606
35,0.9863842725753784,0.8856509923934937,0.36386561393737793,0.001,0.9759036302566528,0.3263888955116272,0.36709192395210266
36,0.9878970980644226,0.8547205328941345,0.3521084487438202,0.001,0.9759036302566528,0.1766975224018097,0.36021003127098083
37,0.9863842725753784,0.9637014269828796,0.3380410075187683,0.001,0.9759036302566528,0.24074074625968933,0.3454386293888092
38,0.9863842725753784,0.9283401370048523,0.3284951150417328,0.001,0.9759036302566528,0.22762346267700195,0.3330254852771759
39,0.9773070812225342,0.8898261189460754,0.32212352752685547,0.001,0.9759036302566528,0.2638888955116272,0.323813259601593
40,0.9848713874816895,0.8732106685638428,0.30834585428237915,0.001,0.9759036302566528,0.2121913731098175,0.3157455027103424
41,0.9878970980644226,0.9087422490119934,0.29681041836738586,0.001,0.9759036302566528,0.215277761220932,0.3060719966888428
42,0.9909228682518005,0.9854294657707214,0.28354084491729736,0.001,0.9759036302566528,0.2152777910232544,0.29527589678764343
43,0.9894099831581116,0.9873040318489075,0.27454468607902527,0.001,0.9759036302566528,0.19598764181137085,0.2855156660079956
44,0.9939485788345337,0.9903714656829834,0.26477983593940735,0.001,0.9759036302566528,0.1983024775981903,0.27565962076187134
45,0.9924356937408447,0.9531356692314148,0.25793224573135376,0.001,0.9759036302566528,0.19212964177131653,0.2678939998149872
46,0.9954614043235779,0.9798057675361633,0.24766138195991516,0.001,0.9759036302566528,0.159722238779068,0.26068180799484253
47,0.9863842725753784,0.9393318891525269,0.24287153780460358,0.001,0.9698795080184937,0.10879629105329514,0.26076051592826843
48,0.9894099831581116,0.969836413860321,0.23434410989284515,0.001,0.9698795080184937,0.1280864179134369,0.24915802478790283
49,0.9909228682518005,0.950408935546875,0.22686652839183807,0.001,0.9698795080184937,0.16512344777584076,0.24717815220355988
50,0.9863842725753784,0.9820210933685303,0.2192188948392868,0.001,0.9759036302566528,0.11882715672254562,0.23202861845493317
51,0.9863842725753784,0.9830435514450073,0.21195684373378754,0.001,0.9698795080184937,0.14120370149612427,0.23008990287780762
52,0.9924356937408447,0.9657464027404785,0.20446637272834778,0.001,0.9698795080184937,0.09567901492118835,0.22282490134239197
53,0.9969742894172668,0.9998295903205872,0.19491082429885864,0.001,0.9638554453849792,0.1358024626970291,0.21965786814689636
54,0.9939485788345337,0.9980401992797852,0.19272682070732117,0.001,0.9759036302566528,0.12962962687015533,0.21321894228458405
55,0.9909228682518005,0.9815950989723206,0.18648946285247803,0.001,0.9698795080184937,0.2291666716337204,0.2122512310743332
56,0.9939485788345337,0.9969325065612793,0.17925404012203217,0.001,0.9638554453849792,0.1358024626970291,0.20514003932476044
57,0.9954614043235779,0.9988922476768494,0.17273753881454468,0.001,0.9698795080184937,0.18672838807106018,0.19405679404735565
58,0.9909228682518005,0.9884117841720581,0.1697339415550232,0.001,0.9759036302566528,0.15817901492118835,0.18970824778079987
59,0.9954614043235779,0.9976142048835754,0.16209465265274048,0.001,0.9759036302566528,0.1905864179134369,0.1858668476343155
60,0.9939485788345337,0.9959952235221863,0.15857675671577454,0.001,0.9698795080184937,0.26157405972480774,0.18765929341316223
61,0.9954614043235779,0.9994887113571167,0.15208552777767181,0.001,0.9397590160369873,0.2986111044883728,0.19386181235313416
62,0.9954614043235779,0.9916496276855469,0.14836981892585754,0.001,0.9698795080184937,0.20679011940956116,0.17272678017616272
63,0.998487114906311,0.9996591806411743,0.14208219945430756,0.001,0.9759036302566528,0.25540125370025635,0.16971971094608307
64,0.9924356937408447,0.9960804581642151,0.13916605710983276,0.001,0.9759036302566528,0.3618827164173126,0.16317343711853027
65,0.9939485788345337,0.9784424901008606,0.13774912059307098,0.001,0.9518072009086609,0.21450617909431458,0.1783587485551834
66,0.9954614043235779,0.9944614768028259,0.1314975470304489,0.001,0.9578313231468201,0.38040125370025635,0.16954344511032104
67,0.9939485788345337,0.9873892068862915,0.12940511107444763,0.001,0.9518072009086609,0.354938268661499,0.17391692101955414
68,0.9863842725753784,0.9211826920509338,0.1328601837158203,0.001,0.9759036302566528,0.2561728358268738,0.14933106303215027
69,0.9894099831581116,0.756305456161499,0.13289415836334229,0.001,0.9759036302566528,0.457561731338501,0.14307327568531036
